code,name,campus,location_name,address,lon,lat,city,town,education_stage
583502,市立五福國中,校本部校區,市立五福國中_校本部校區,高雄市苓雅區五福一路12號,120.317421,22.62877655,高雄市,苓雅區,國中
583503,市立大仁國中,校本部校區,市立大仁國中_校本部校區,高雄市苓雅區建國一路148號,120.3293686,22.63292313,高雄市,苓雅區,國中
583505,市立英明國中,校本部校區,市立英明國中_校本部校區,高雄市苓雅區英明路147號,120.3243332,22.61523247,高雄市,苓雅區,國中
591501,私立優佳國中,校本部校區,私立優佳國中_校本部校區,高雄市前鎮區瑞興街99號,120.3311996,22.6091423,高雄市,前鎮區,國中
593302j,市立瑞祥高中附設國中,校本部校區,市立瑞祥高中附設國中_校本部校區,高雄市前鎮區班超路63號,120.6779251,24.13577652,臺中市,西區,國中
593501,市立獅甲國中,校本部校區,市立獅甲國中_校本部校區,高雄市前鎮區中山三路43號,120.3082809,22.60507393,高雄市,前鎮區,國中
593502,市立前鎮國中,校本部校區,市立前鎮國中_校本部校區,高雄市前鎮區新衙路17號,120.3213501,22.58338165,高雄市,前鎮區,國中
593503,市立瑞豐國中,校本部校區,市立瑞豐國中_校本部校區,高雄市前鎮區瑞興街99號,120.3310242,22.61106682,高雄市,前鎮區,國中
593504,市立光華國中,校本部校區,市立光華國中_校本部校區,高雄市前鎮區和平二路170號,120.322876,22.61081123,高雄市,前鎮區,國中
593505,市立興仁國中,校本部校區,市立興仁國中_校本部校區,高雄市前鎮區德昌路345號,120.3138123,22.58642387,高雄市,前鎮區,國中
593D01,市立獅甲國中補校,,市立獅甲國中補校_,高雄市前鎮區中山三路43號,120.3083267,22.60518265,高雄市,前鎮區,國中
593D02,市立前鎮國中補校,,市立前鎮國中補校_,高雄市前鎮區新衙路17號,120.3196716,22.58293915,高雄市,前鎮區,國中
603501,市立旗津國中,校本部校區,市立旗津國中_校本部校區,高雄市旗津區中洲二路207號,120.286232,22.58838081,高雄市,旗津區,國中
610405,國立高餐大附屬餐旅中學,校本部校區,國立高餐大附屬餐旅中學_校本部校區,高雄市小港區松和路40號,120.3717634,22.56621613,高雄市,小港區,國中
613501,市立小港國中,校本部校區,市立小港國中_校本部校區,高雄市小港區平和南路185號,120.338356,22.56614494,高雄市,小港區,國中
613502,市立鳳林國中,校本部校區,市立鳳林國中_校本部校區,高雄市小港區龍鳳路559號,120.3482208,22.52127838,高雄市,小港區,國中
613503,市立中山國中,校本部校區,市立中山國中_校本部校區,高雄市小港區漢民路352號,120.3557281,22.56606865,高雄市,小港區,國中
613504,市立明義國中,校本部校區,市立明義國中_校本部校區,高雄市小港區明義街2號,120.3682861,22.58195114,高雄市,小港區,國中
613504,市立明義國中,中安校區,市立明義國中_中安校區,高雄市小港區明義街2號,120.3689804,22.58236694,高雄市,小港區,國中
613505,市立餐旅國中,校本部校區,市立餐旅國中_校本部校區,高雄市小港區松和路40號,120.3717422,22.5663414,高雄市,小港區,國中
613D01,市立小港國中補校,,市立小港國中補校_,高雄市小港區平和南路185號,120.3384094,22.56625557,高雄市,小港區,國中
613D02,市立明義國中補校,,市立明義國中補校_,高雄市小港區明義街2號,120.3682785,22.58202744,高雄市,小港區,國中
714501,縣立金城國中,校本部校區,縣立金城國中_校本部校區,金門縣金城鎮民權路32號,118.3129654,24.43153572,金門縣,金城鎮,國中
