板橋區,新北市,011C71,私立光華高商進修學校_私立光華高商進修學校校本部,私立光華高商進修學校,duplicate data,121.4522171,高中職,新北市板橋區南雅南路二段40號,24.99674034,私立光華高商進修學校校本部
﻿大園區,桃園市,34629,市立竹圍國小_校本部校區,市立竹圍國小,duplicate data,121.2445374,國小,桃園市大園區竹圍里二鄰竹圍街3號,25.10391617,校本部校區
﻿大園區,桃園市,34632,市立沙崙國小_校本部校區,市立沙崙國小,duplicate data,121.2219696,國小,桃園市大園區沙崙里九鄰75號之2,25.09302902,校本部校區
﻿龜山區,桃園市,34640,市立大埔國小_校本部校區,市立大埔國小,duplicate data,121.3752594,國小,桃園市龜山區舊路村振興路1169號,25.02997398,校本部校區
﻿八德區,桃園市,34646,市立大成國小_校本部校區,市立大成國小,duplicate data,121.2976456,國小,桃園市八德區廣福路31號,24.95801353,校本部校區
﻿大溪區,桃園市,34665,市立永福國小_校本部校區,市立永福國小,duplicate data,121.3255539,國小,桃園市大溪區永福里信義路十二鄰1165號,24.89295006,校本部校區
﻿中壢區,桃園市,34678,市立中正國小_校本部校區,市立中正國小,duplicate data,121.2629089,國小,桃園縣中壢市榮民路329號,24.96205139,校本部校區
﻿平鎮區,桃園市,34682,市立南勢國小_校本部校區,市立南勢國小,duplicate data,121.2110977,國小,桃園市平鎮區中豐路南勢二段223號,24.91347122,校本部校區
﻿楊梅區,桃園市,34692,市立大同國小_校本部校區,市立大同國小,duplicate data,121.1491165,國小,桃園市楊梅區新農街85號,24.90986824,校本部校區
﻿觀音區,桃園市,34721,市立樹林國小_校本部校區,市立樹林國小,duplicate data,121.1281891,國小,桃園市觀音區樹林里新村路二段12號,25.06216621,校本部校區
﻿龍潭區,桃園市,34728,市立三和國小_校本部校區,市立三和國小,duplicate data,121.1673355,國小,桃園市龍潭區龍新路三和段1356號,24.84786987,校本部校區
﻿復興區,桃園市,34730,市立介壽國小_校本部校區,市立介壽國小,duplicate data,121.3509521,國小,桃園縣復興鄉澤仁村中正路33號,24.81568718,校本部校區
﻿復興區,桃園市,34735,市立光華國小_校本部校區,市立光華國小,duplicate data,121.3996887,國小,桃園市復興區華陵里四鄰12號,24.65513992,校本部校區
﻿復興區,桃園市,34738,市立三光國小_校本部校區,市立三光國小,duplicate data,121.3674316,國小,桃園市復興區三光里六鄰7號,24.67373085,校本部校區
﻿平鎮區,桃園市,34754,市立文化國小_校本部校區,市立文化國小,duplicate data,121.2034912,國小,桃園縣平鎮市文化街189號,24.95288467,校本部校區
﻿中壢區,桃園市,34765,市立興仁國小_校本部校區,市立興仁國小,duplicate data,121.2620621,國小,桃園市中壢區遠東路210號,24.9677372,校本部校區
﻿龜山區,桃園市,34776,市立自強國小_校本部校區,市立自強國小,duplicate data,121.3456802,國小,桃園市龜山區自強東路269號,24.9964447,校本部校區
﻿桃園區,桃園市,34782,市立新埔國小_校本部校區,市立新埔國小,duplicate data,121.3066635,國小,桃園縣桃園市經國路208巷36號,25.01787567,校本部校區
﻿竹東鎮,新竹縣,44620,縣立中山國小_校本部校區,縣立中山國小,duplicate data,121.094017,國小,新竹縣竹東鎮雞林里中山路70號,24.7333622,校本部校區
﻿竹東鎮,新竹縣,44621,縣立大同國小_校本部校區,縣立大同國小,duplicate data,121.0886841,國小,新竹縣竹東鎮莊敬路111號,24.74029922,校本部校區
﻿湖口鄉,新竹縣,44643,縣立中興國小_校本部校區,縣立中興國小,duplicate data,121.0283661,國小,新竹縣湖口鄉勝利村吉祥街43號,24.86639786,校本部校區
﻿寶山鄉,新竹縣,44660,縣立雙溪國小_校本部校區,縣立雙溪國小,duplicate data,120.9969101,國小,新竹縣寶山鄉雙園路二段310號,24.72130013,校本部校區
﻿竹北市,新竹縣,44684,縣立東興國小_校本部校區,縣立東興國小,duplicate data,121.0323563,國小,新竹縣竹北市嘉豐十一路二段100號,24.80488777,校本部校區
﻿苗栗市,苗栗縣,54602,縣立大同國小_校本部校區,縣立大同國小,duplicate data,120.814827,國小,苗栗縣苗栗市高苗里大同路80號,24.553442,校本部校區
﻿公館鄉,苗栗縣,54609,縣立公館國小_校本部校區,縣立公館國小,duplicate data,120.8268433,國小,苗栗縣公館鄉館中村大同路15號,24.49892044,校本部校區
﻿銅鑼鄉,苗栗縣,54617,縣立中興國小_校本部校區,縣立中興國小,duplicate data,120.8097458,國小,苗栗縣銅鑼鄉中平村150號,24.49772644,校本部校區
﻿銅鑼鄉,苗栗縣,54620,縣立興隆國小_校本部校區,縣立興隆國小,duplicate data,120.8116684,國小,苗栗縣銅鑼鄉興隆村117號,24.46278763,校本部校區
﻿三義鄉,苗栗縣,54624,縣立育英國小_校本部校區,縣立育英國小,duplicate data,120.7592621,國小,苗栗縣三義鄉西湖村上湖63號,24.38280487,校本部校區
﻿苑裡鎮,苗栗縣,54630,縣立中正國小_校本部校區,縣立中正國小,duplicate data,120.6846619,國小,苗栗縣苑裡鎮中正里14鄰111號,24.40815353,校本部校區
﻿外埔區,臺中市,54632,縣立中山國小_校本部校區,縣立中山國小,duplicate data,120.6616135,國小,苗栗縣苑裡鎮社苓里四鄰51之1號,24.35931778,校本部校區
﻿通霄鎮,苗栗縣,54639,縣立新埔國小_校本部校區,縣立新埔國小,duplicate data,120.6949692,國小,苗栗縣通霄鎮新埔里8鄰55號,24.54214096,校本部校區
﻿通霄鎮,苗栗縣,54641,縣立南和國小_校本部校區,縣立南和國小,duplicate data,120.7210388,國小,苗栗縣通霄鎮南和里117號,24.44838142,校本部校區
﻿三灣鄉,苗栗縣,54667,縣立大坪國小_校本部校區,縣立大坪國小,duplicate data,120.91465,國小,苗栗縣三灣鄉大坪村四鄰42號,24.61776733,校本部校區
﻿南庄鄉,苗栗縣,54672,縣立蓬萊國小_校本部校區,縣立蓬萊國小,duplicate data,120.9706726,國小,苗栗縣南庄鄉蓬萊村19鄰118號,24.54298782,校本部校區
﻿後龍鎮,苗栗縣,54686,縣立成功國小_校本部校區,縣立成功國小,duplicate data,120.762291,國小,苗栗縣後龍鎮水尾里12鄰104-1號,24.63245964,校本部校區
﻿大湖鄉,苗栗縣,54690,縣立大湖國小_校本部校區,縣立大湖國小,duplicate data,120.8703918,國小,364苗栗縣大湖鄉中正路育英巷11號,24.42149544,校本部校區
